trade_date,ts_code,close,settle,vol,amount,oi
20191010,AL1912.SHF,13900.0,13880.0,64164.0,445370.255,212918.0
20191009,AL1912.SHF,13905.0,13950.0,64890.0,452651.4,200960.0
20191008,AL1912.SHF,13950.0,13950.0,35796.0,249747.14,196462.0
20190930,AL1911.SHF,14015.0,13955.0,118488.0,826886.56,189664.0
20190927,AL1911.SHF,13975.0,13970.0,138038.0,964417.52,200048.0
20190926,AL1911.SHF,14040.0,14075.0,108722.0,765362.095,215950.0
20190925,AL1911.SHF,14110.0,14145.0,133598.0,945109.495,222310.0
20190924,AL1911.SHF,14155.0,14210.0,133004.0,945050.475,227582.0
20190923,AL1911.SHF,14215.0,14210.0,77574.0,551349.685,229180.0
20190920,AL1911.SHF,14225.0,14195.0,120170.0,852971.635,234598.0
20190919,AL1911.SHF,14135.0,14160.0,157250.0,1113527.31,242748.0
20190918,AL1911.SHF,14215.0,14250.0,110644.0,788437.655,258084.0
20190917,AL1911.SHF,14240.0,14250.0,164770.0,1174281.775,261294.0
20190916,AL1911.SHF,14280.0,14350.0,141388.0,1014684.545,275102.0
20190912,AL1911.SHF,14425.0,14430.0,123576.0,891611.43,283132.0
20190911,AL1911.SHF,14415.0,14390.0,138548.0,997100.58,278294.0
20190910,AL1911.SHF,14355.0,14380.0,157384.0,1131740.745,269766.0
20190909,AL1910.SHF,14420.0,14415.0,283308.0,2042604.65,243836.0
20190906,AL1910.SHF,14395.0,14390.0,129788.0,934127.635,260962.0
20190905,AL1910.SHF,14330.0,14350.0,110728.0,794661.75,264036.0
20190904,AL1910.SHF,14355.0,14350.0,108652.0,779715.22,281300.0
20190903,AL1910.SHF,14310.0,14325.0,95278.0,682540.575,284378.0
20190902,AL1910.SHF,14355.0,14290.0,126170.0,901648.105,299268.0
20190830,AL1910.SHF,14260.0,14250.0,122184.0,870843.83,298120.0
20190829,AL1910.SHF,14225.0,14260.0,137112.0,977645.245,307904.0
20190828,AL1910.SHF,14290.0,14290.0,132790.0,949033.105,326328.0
20190827,AL1910.SHF,14250.0,14245.0,117642.0,838151.665,319102.0
20190826,AL1910.SHF,14215.0,14240.0,136614.0,972728.295,318998.0
20190823,AL1910.SHF,14285.0,14285.0,173352.0,1238532.28,332568.0
20190822,AL1910.SHF,14340.0,14335.0,88296.0,632923.95,358648.0
20190821,AL1910.SHF,14335.0,14330.0,160198.0,1147892.63,363320.0
20190820,AL1910.SHF,14335.0,14380.0,206794.0,1487163.64,351698.0
20190819,AL1910.SHF,14395.0,14280.0,240924.0,1720437.87,351108.0
20190816,AL1910.SHF,14170.0,14215.0,162444.0,1154630.79,321200.0
20190815,AL1910.SHF,14200.0,14220.0,235334.0,1673330.585,327724.0
20190814,AL1910.SHF,14175.0,14160.0,183806.0,1301630.84,303970.0
20190813,AL1910.SHF,14200.0,14185.0,310168.0,2200240.89,308132.0
20190812,AL1910.SHF,14185.0,14025.0,308006.0,2160610.905,288418.0
20190809,AL1910.SHF,13915.0,13910.0,112158.0,780237.565,232866.0
20190808,AL1910.SHF,13885.0,13835.0,88994.0,615621.245,219030.0
20190807,AL1909.SHF,13805.0,13855.0,83906.0,581331.61,208192.0
20190806,AL1909.SHF,13865.0,13880.0,90322.0,627014.53,216410.0
20190805,AL1909.SHF,13880.0,13825.0,123846.0,856256.525,213802.0
20190802,AL1909.SHF,13795.0,13805.0,131032.0,904664.1,214322.0
20190801,AL1909.SHF,13855.0,13860.0,107976.0,748426.095,224266.0
20190731,AL1909.SHF,13895.0,13910.0,82198.0,571761.26,238002.0
20190730,AL1909.SHF,13930.0,13910.0,114052.0,793344.25,239080.0
20190729,AL1909.SHF,13880.0,13870.0,96046.0,666223.305,235194.0
20190726,AL1909.SHF,13875.0,13905.0,121070.0,842002.745,244996.0
20190725,AL1909.SHF,13890.0,13845.0,124626.0,863002.135,244892.0
20190724,AL1909.SHF,13790.0,13775.0,110282.0,759619.595,237436.0
20190723,AL1909.SHF,13750.0,13800.0,145014.0,1000878.62,244444.0
20190722,AL1909.SHF,13860.0,13910.0,155000.0,1078097.665,243988.0
20190719,AL1909.SHF,13935.0,13925.0,156292.0,1088402.285,246114.0
20190718,AL1909.SHF,13870.0,13860.0,109936.0,761952.19,232182.0
20190717,AL1909.SHF,13885.0,13885.0,87974.0,610821.79,224140.0
20190716,AL1909.SHF,13895.0,13885.0,80182.0,556679.33,207170.0
20190715,AL1908.SHF,13865.0,13825.0,104388.0,721595.71,198908.0
20190712,AL1908.SHF,13770.0,13750.0,100864.0,693634.465,201484.0
20190711,AL1908.SHF,13805.0,13860.0,151270.0,1048426.52,205632.0
20190710,AL1908.SHF,13815.0,13760.0,132318.0,910575.865,217430.0
20190709,AL1908.SHF,13745.0,13755.0,81922.0,563418.635,208886.0
20190708,AL1908.SHF,13770.0,13770.0,81378.0,560335.335,205698.0
20190705,AL1908.SHF,13790.0,13805.0,107560.0,742583.785,214708.0
20190704,AL1908.SHF,13775.0,13740.0,116358.0,799417.325,230384.0
20190703,AL1908.SHF,13650.0,13650.0,99338.0,678057.02,236534.0
20190702,AL1908.SHF,13710.0,13680.0,139326.0,953000.315,238816.0
20190701,AL1908.SHF,13750.0,13780.0,139536.0,961639.365,242686.0
20190628,AL1908.SHF,13830.0,13830.0,150250.0,1038990.54,244078.0
20190627,AL1908.SHF,13900.0,13900.0,121448.0,844307.66,247290.0
20190626,AL1908.SHF,13910.0,13895.0,99984.0,694769.84,259564.0
20190625,AL1908.SHF,13910.0,13875.0,132614.0,920054.9,267474.0
20190624,AL1908.SHF,13830.0,13800.0,122680.0,846519.395,266324.0
20190621,AL1908.SHF,13765.0,13835.0,151654.0,1049315.785,268772.0
20190620,AL1908.SHF,13910.0,13885.0,114766.0,796847.245,259296.0
20190619,AL1908.SHF,13865.0,13855.0,147266.0,1020377.055,257318.0
20190618,AL1908.SHF,13810.0,13795.0,102004.0,703724.03,254508.0
20190617,AL1908.SHF,13810.0,13825.0,131274.0,907756.975,247318.0
20190614,AL1908.SHF,13910.0,13920.0,71840.0,500069.88,240720.0
20190613,AL1908.SHF,13955.0,13955.0,60366.0,421220.7,236838.0
20190612,AL1908.SHF,13930.0,13975.0,72690.0,507922.74,230382.0
20190611,AL1907.SHF,14035.0,14005.0,98232.0,688081.155,215906.0
20190610,AL1907.SHF,13940.0,13955.0,98272.0,685859.035,218136.0
20190606,AL1907.SHF,13950.0,14010.0,131948.0,924569.935,218658.0
20190605,AL1907.SHF,14085.0,14065.0,77048.0,541897.84,222174.0
20190604,AL1907.SHF,14030.0,14075.0,145526.0,1024379.77,230008.0
20190603,AL1907.SHF,14125.0,14145.0,120606.0,853223.93,236008.0
20190531,AL1907.SHF,14155.0,14150.0,89610.0,634043.165,239812.0
20190530,AL1907.SHF,14140.0,14155.0,115800.0,819817.535,243982.0
20190529,AL1907.SHF,14170.0,14220.0,118226.0,840842.315,240974.0
20190528,AL1907.SHF,14240.0,14265.0,92516.0,659996.38,241904.0
20190527,AL1907.SHF,14310.0,14285.0,142438.0,1017577.445,241480.0
20190524,AL1907.SHF,14240.0,14180.0,128398.0,910462.385,239440.0
20190523,AL1907.SHF,14110.0,14110.0,124532.0,878694.175,232374.0
20190522,AL1907.SHF,14125.0,14175.0,153088.0,1085334.285,237198.0
20190521,AL1907.SHF,14250.0,14260.0,155830.0,1111382.93,250332.0
20190520,AL1907.SHF,14285.0,14295.0,113582.0,811903.78,260618.0
20190517,AL1907.SHF,14310.0,14355.0,146652.0,1052619.14,258004.0
20190516,AL1907.SHF,14355.0,14350.0,166032.0,1191439.315,251510.0
20190515,AL1906.SHF,14335.0,14320.0,158048.0,1131892.065,191654.0
20190514,AL1906.SHF,14190.0,14205.0,110730.0,786633.8,203892.0
20190513,AL1906.SHF,14225.0,14195.0,122464.0,869447.525,218556.0
20190510,AL1906.SHF,14170.0,14105.0,160744.0,1133810.685,223754.0
20190509,AL1906.SHF,14005.0,14000.0,118106.0,826962.73,224222.0
20190508,AL1906.SHF,14045.0,14020.0,98822.0,692804.36,230800.0
20190507,AL1906.SHF,14010.0,13990.0,126556.0,885555.15,235478.0
20190506,AL1906.SHF,13925.0,14015.0,167978.0,1177312.255,247734.0
20190430,AL1906.SHF,14175.0,14180.0,131190.0,930273.37,288332.0
20190429,AL1906.SHF,14225.0,14170.0,136704.0,968550.275,312056.0
20190426,AL1906.SHF,14185.0,14195.0,140962.0,1000665.8,311148.0
20190425,AL1906.SHF,14240.0,14225.0,198080.0,1408970.11,337494.0
20190424,AL1906.SHF,14140.0,14155.0,160180.0,1133709.76,316076.0
20190423,AL1906.SHF,14185.0,14195.0,162558.0,1153980.845,320426.0
20190422,AL1906.SHF,14190.0,14135.0,181872.0,1285818.705,314816.0
20190419,AL1906.SHF,14080.0,14065.0,126288.0,888391.545,286760.0
20190418,AL1906.SHF,14055.0,14050.0,260550.0,1830488.085,272640.0
20190417,AL1906.SHF,13990.0,13960.0,163408.0,1140683.305,233276.0
20190416,AL1905.SHF,13870.0,13845.0,74304.0,514504.92,203632.0
20190415,AL1905.SHF,13835.0,13860.0,119096.0,825468.24,211418.0
20190412,AL1905.SHF,13840.0,13835.0,88710.0,613718.695,221702.0
20190411,AL1905.SHF,13830.0,13830.0,83050.0,574353.7,224526.0
20190410,AL1905.SHF,13850.0,13845.0,146948.0,1017255.575,232012.0
20190409,AL1905.SHF,13810.0,13785.0,103484.0,713458.63,233418.0
20190408,AL1905.SHF,13805.0,13820.0,69296.0,478892.435,240036.0
20190404,AL1905.SHF,13805.0,13795.0,95926.0,661713.195,240650.0
20190403,AL1905.SHF,13800.0,13775.0,98962.0,681740.04,243362.0
20190402,AL1905.SHF,13770.0,13780.0,152566.0,1051214.945,248860.0
20190401,AL1905.SHF,13870.0,13805.0,199564.0,1377687.055,261876.0
20190329,AL1905.SHF,13720.0,13695.0,132862.0,909937.335,258548.0
20190328,AL1905.SHF,13685.0,13685.0,176346.0,1206907.1,256522.0
20190327,AL1905.SHF,13650.0,13625.0,109566.0,746689.65,266720.0
20190326,AL1905.SHF,13630.0,13640.0,102086.0,696267.62,269840.0
20190325,AL1905.SHF,13645.0,13670.0,177442.0,1212986.36,274908.0
20190322,AL1905.SHF,13755.0,13745.0,123954.0,852140.645,281114.0
20190321,AL1905.SHF,13810.0,13795.0,138272.0,953871.825,292526.0
20190320,AL1905.SHF,13795.0,13760.0,200628.0,1380682.3,296544.0
20190319,AL1905.SHF,13730.0,13670.0,152898.0,1045254.305,284890.0
20190318,AL1905.SHF,13600.0,13595.0,114002.0,775181.04,285706.0
20190315,AL1905.SHF,13665.0,13645.0,269302.0,1837722.07,288308.0
20190314,AL1905.SHF,13650.0,13655.0,172170.0,1175570.96,305540.0
20190313,AL1905.SHF,13605.0,13585.0,162996.0,1107301.915,309794.0
20190312,AL1905.SHF,13535.0,13510.0,148058.0,1000147.45,317194.0
20190311,AL1905.SHF,13525.0,13500.0,146380.0,988245.9,313442.0
20190308,AL1905.SHF,13510.0,13500.0,134064.0,904932.29,303948.0
20190307,AL1905.SHF,13480.0,13485.0,186782.0,1259604.63,310020.0
20190306,AL1905.SHF,13505.0,13560.0,129242.0,876558.115,321816.0
20190305,AL1905.SHF,13570.0,13580.0,440026.0,2988527.725,322000.0
20190304,AL1905.SHF,13735.0,13710.0,174464.0,1196126.44,332896.0
20190301,AL1905.SHF,13685.0,13650.0,127046.0,867182.96,329678.0
20190228,AL1905.SHF,13680.0,13690.0,134488.0,920876.61,312740.0
20190227,AL1905.SHF,13690.0,13700.0,126400.0,866088.19,310718.0
20190226,AL1905.SHF,13690.0,13720.0,124900.0,856814.045,305506.0
20190225,AL1905.SHF,13755.0,13725.0,143276.0,983253.62,300268.0
20190222,AL1905.SHF,13675.0,13610.0,167732.0,1141747.96,296014.0
20190221,AL1905.SHF,13540.0,13510.0,94966.0,641659.38,264626.0
20190220,AL1905.SHF,13505.0,13490.0,94816.0,639551.13,256458.0
20190219,AL1905.SHF,13455.0,13450.0,56668.0,381214.005,236138.0
20190218,AL1903.SHF,13460.0,13450.0,130650.0,878787.085,219450.0
20190215,AL1903.SHF,13385.0,13370.0,110810.0,740882.805,224276.0
20190214,AL1903.SHF,13390.0,13385.0,111370.0,745557.02,232766.0
20190213,AL1903.SHF,13350.0,13355.0,96788.0,646408.31,237192.0
20190212,AL1903.SHF,13365.0,13360.0,124682.0,833017.955,244518.0
20190211,AL1903.SHF,13315.0,13385.0,106270.0,711339.885,237772.0
20190201,AL1903.SHF,13545.0,13465.0,151870.0,1022749.03,222172.0
20190131,AL1903.SHF,13510.0,13505.0,130174.0,879233.57,227312.0
20190130,AL1903.SHF,13460.0,13475.0,136934.0,922744.13,230150.0
20190129,AL1903.SHF,13410.0,13435.0,132966.0,893390.075,226600.0
20190128,AL1903.SHF,13485.0,13540.0,143332.0,970431.905,228902.0
20190125,AL1903.SHF,13520.0,13525.0,113028.0,764417.655,223670.0
20190124,AL1903.SHF,13550.0,13560.0,174452.0,1183099.745,235502.0
20190123,AL1903.SHF,13520.0,13480.0,148358.0,1000242.9,234888.0
20190122,AL1903.SHF,13395.0,13440.0,140958.0,947331.375,235480.0
20190121,AL1903.SHF,13535.0,13530.0,183812.0,1243544.67,240916.0
20190118,AL1903.SHF,13475.0,13395.0,147894.0,990738.385,251106.0
20190117,AL1903.SHF,13395.0,13390.0,121506.0,813735.63,252626.0
20190116,AL1903.SHF,13400.0,13350.0,194128.0,1295907.51,259206.0
20190115,AL1903.SHF,13315.0,13275.0,177696.0,1179576.49,282212.0
20190114,AL1903.SHF,13285.0,13320.0,176018.0,1172451.315,282034.0
20190111,AL1903.SHF,13385.0,13380.0,148996.0,996843.52,272288.0
20190110,AL1903.SHF,13405.0,13420.0,126930.0,852016.46,267012.0
20190109,AL1903.SHF,13475.0,13410.0,150196.0,1007251.11,263134.0
20190108,AL1903.SHF,13390.0,13430.0,120866.0,811797.0,255468.0
20190107,AL1903.SHF,13460.0,13475.0,136700.0,921031.89,246088.0
20190104,AL1903.SHF,13435.0,13390.0,121772.0,815544.68,222090.0
20190103,AL1902.SHF,13295.0,13350.0,137382.0,917137.01,206560.0
20190102,AL1902.SHF,13395.0,13440.0,145936.0,981047.71,211744.0
20181228,AL1902.SHF,13590.0,13605.0,202934.0,1380849.31,209052.0
20181227,AL1902.SHF,13650.0,13710.0,220484.0,1511878.715,207544.0
20181226,AL1902.SHF,13790.0,13830.0,167202.0,1156424.63,222000.0
20181225,AL1902.SHF,13790.0,13760.0,170054.0,1170372.285,227682.0
20181224,AL1902.SHF,13745.0,13740.0,129004.0,886309.31,226310.0
20181221,AL1902.SHF,13750.0,13710.0,173672.0,1190812.695,226022.0
20181220,AL1902.SHF,13690.0,13660.0,187314.0,1279748.33,226690.0
20181219,AL1902.SHF,13665.0,13690.0,133534.0,914224.63,220872.0
20181218,AL1902.SHF,13740.0,13730.0,154902.0,1063632.185,231444.0
20181217,AL1902.SHF,13650.0,13645.0,92808.0,633301.205,235208.0
20181214,AL1902.SHF,13640.0,13640.0,93158.0,635514.495,232656.0
20181213,AL1902.SHF,13670.0,13650.0,127286.0,868743.935,230202.0
20181212,AL1902.SHF,13615.0,13660.0,101128.0,690757.865,225742.0
20181211,AL1902.SHF,13680.0,13685.0,87064.0,595879.655,218322.0
20181210,AL1902.SHF,13665.0,13685.0,83288.0,569954.405,216970.0
20181207,AL1902.SHF,13670.0,13610.0,98260.0,668685.955,205894.0
20181206,AL1901.SHF,13590.0,13665.0,113472.0,775341.905,195640.0
20181205,AL1901.SHF,13715.0,13755.0,108084.0,743578.525,196822.0
20181204,AL1901.SHF,13800.0,13785.0,107036.0,737905.305,193292.0
20181203,AL1901.SHF,13810.0,13780.0,299186.0,2061867.125,196298.0
20181130,AL1901.SHF,13555.0,13600.0,234360.0,1593817.37,238006.0
20181129,AL1901.SHF,13650.0,13665.0,135954.0,929203.655,229622.0
20181128,AL1901.SHF,13675.0,13685.0,210586.0,1441335.56,233662.0
20181127,AL1901.SHF,13760.0,13765.0,168558.0,1160111.42,225800.0
20181126,AL1901.SHF,13805.0,13790.0,169858.0,1171456.855,235478.0
20181123,AL1901.SHF,13775.0,13835.0,159822.0,1105612.71,242646.0
20181122,AL1901.SHF,13805.0,13780.0,129344.0,891200.22,257110.0
20181121,AL1901.SHF,13745.0,13705.0,167414.0,1147450.995,263790.0
20181120,AL1901.SHF,13710.0,13770.0,151386.0,1042386.49,273336.0
20181119,AL1901.SHF,13825.0,13790.0,138174.0,952751.065,263536.0
20181116,AL1901.SHF,13760.0,13740.0,149054.0,1024216.005,270780.0
20181115,AL1901.SHF,13785.0,13750.0,135256.0,930054.56,267752.0
20181114,AL1901.SHF,13720.0,13775.0,130198.0,897006.895,268750.0
20181113,AL1901.SHF,13825.0,13770.0,221438.0,1524954.3,267036.0
20181112,AL1901.SHF,13860.0,13870.0,155154.0,1076370.98,253162.0
20181109,AL1901.SHF,13900.0,13915.0,135332.0,941781.6,243268.0
20181108,AL1901.SHF,13945.0,13955.0,147154.0,1026798.15,245644.0
20181107,AL1901.SHF,13915.0,13880.0,122220.0,848432.175,241158.0
20181106,AL1901.SHF,13915.0,13885.0,106524.0,739594.915,244740.0
20181105,AL1901.SHF,13895.0,13915.0,93636.0,651513.425,241624.0
20181102,AL1901.SHF,13970.0,13915.0,171044.0,1190300.85,227090.0
20181101,AL1812.SHF,13870.0,13915.0,157596.0,1096839.375,219438.0
20181031,AL1812.SHF,13960.0,14025.0,209320.0,1468209.92,222356.0
20181030,AL1812.SHF,14085.0,14120.0,174670.0,1233539.46,225142.0
20181029,AL1812.SHF,14190.0,14185.0,186288.0,1321365.47,233302.0
20181026,AL1812.SHF,14170.0,14195.0,165996.0,1178565.51,235046.0
20181025,AL1812.SHF,14255.0,14220.0,175828.0,1250228.52,236984.0
20181024,AL1812.SHF,14250.0,14230.0,161570.0,1149902.64,229738.0
20181023,AL1812.SHF,14200.0,14170.0,110324.0,781764.075,238178.0
20181022,AL1812.SHF,14175.0,14125.0,194264.0,1372407.525,241446.0
20181019,AL1812.SHF,14145.0,14135.0,157644.0,1114415.705,234440.0
20181018,AL1812.SHF,14140.0,14155.0,247326.0,1750559.495,229280.0
20181017,AL1812.SHF,14300.0,14300.0,144728.0,1035042.68,221196.0
20181016,AL1812.SHF,14245.0,14220.0,162412.0,1154931.195,222272.0
20181015,AL1812.SHF,14180.0,14240.0,128506.0,915145.87,228016.0
20181012,AL1812.SHF,14325.0,14255.0,137884.0,983009.73,225942.0
20181011,AL1812.SHF,14220.0,14290.0,163780.0,1170399.0,230662.0
20181010,AL1811.SHF,14400.0,14490.0,177222.0,1283987.56,204892.0
20181009,AL1811.SHF,14560.0,14515.0,177938.0,1291418.685,206012.0
20181008,AL1811.SHF,14450.0,14375.0,128934.0,926873.72,216204.0
20180928,AL1811.SHF,14310.0,14330.0,175082.0,1254801.105,214542.0
20180927,AL1811.SHF,14360.0,14490.0,205008.0,1485770.29,229446.0
20180926,AL1811.SHF,14540.0,14600.0,183492.0,1339935.215,226350.0
20180925,AL1811.SHF,14610.0,14620.0,131910.0,964350.235,232748.0
20180921,AL1811.SHF,14700.0,14670.0,287190.0,2107218.07,249264.0
20180920,AL1811.SHF,14575.0,14540.0,178896.0,1300920.93,263070.0
20180919,AL1811.SHF,14535.0,14500.0,202514.0,1468648.165,274774.0
20180918,AL1811.SHF,14485.0,14465.0,161966.0,1171439.905,283890.0
20180917,AL1811.SHF,14445.0,14530.0,234572.0,1704705.98,291528.0
20180914,AL1811.SHF,14585.0,14585.0,231056.0,1685368.325,286706.0
20180913,AL1811.SHF,14505.0,14530.0,254072.0,1846324.97,290626.0
20180912,AL1811.SHF,14555.0,14600.0,244432.0,1784923.075,294848.0
20180911,AL1811.SHF,14720.0,14770.0,269572.0,1991022.905,287796.0
20180910,AL1811.SHF,14645.0,14710.0,215036.0,1582059.995,277284.0
20180907,AL1811.SHF,14655.0,14665.0,226266.0,1659416.705,273210.0
20180906,AL1811.SHF,14685.0,14710.0,180360.0,1326633.405,274446.0
20180905,AL1811.SHF,14670.0,14710.0,234586.0,1725691.9,266710.0
20180904,AL1811.SHF,14830.0,14850.0,139294.0,1034544.285,260498.0
20180903,AL1810.SHF,14845.0,14855.0,183428.0,1362476.025,225222.0
20180831,AL1810.SHF,14890.0,14885.0,220958.0,1644923.56,244496.0
20180830,AL1810.SHF,14950.0,14970.0,215034.0,1609559.965,254168.0
20180829,AL1810.SHF,14875.0,14965.0,313334.0,2345057.565,257810.0
20180828,AL1810.SHF,14970.0,14785.0,193638.0,1431657.055,271548.0
20180827,AL1810.SHF,14735.0,14795.0,203854.0,1508045.53,264810.0
20180824,AL1810.SHF,14790.0,14735.0,227984.0,1679855.21,273830.0
20180823,AL1810.SHF,14630.0,14670.0,161156.0,1182091.125,264824.0
20180822,AL1810.SHF,14655.0,14680.0,183248.0,1345096.795,278110.0
20180821,AL1810.SHF,14705.0,14640.0,317718.0,2325774.585,283694.0
20180820,AL1810.SHF,14455.0,14415.0,165202.0,1191097.285,262892.0
20180817,AL1810.SHF,14405.0,14465.0,199132.0,1440448.54,261844.0
20180816,AL1810.SHF,14440.0,14390.0,336616.0,2422548.285,267170.0
20180815,AL1810.SHF,14540.0,14605.0,219384.0,1602378.04,278934.0
20180814,AL1810.SHF,14700.0,14690.0,183776.0,1349907.28,284204.0
20180813,AL1810.SHF,14690.0,14690.0,232788.0,1710049.21,281894.0
20180810,AL1810.SHF,14620.0,14675.0,294956.0,2164456.22,281184.0
20180809,AL1810.SHF,14825.0,14755.0,437570.0,3228952.905,298526.0
20180808,AL1810.SHF,14495.0,14480.0,109674.0,794251.155,234864.0
20180807,AL1809.SHF,14430.0,14425.0,122586.0,884431.62,216808.0
20180806,AL1809.SHF,14395.0,14410.0,140146.0,1009925.7,226436.0
20180803,AL1809.SHF,14390.0,14390.0,145318.0,1045614.435,230608.0
20180802,AL1809.SHF,14320.0,14340.0,175562.0,1259127.32,242150.0
20180801,AL1809.SHF,14430.0,14510.0,200142.0,1452344.435,256956.0
20180731,AL1809.SHF,14540.0,14500.0,189154.0,1371783.55,266008.0
20180730,AL1809.SHF,14415.0,14415.0,164014.0,1182391.975,263816.0
20180727,AL1809.SHF,14400.0,14370.0,194148.0,1395319.4,269746.0
20180726,AL1809.SHF,14330.0,14325.0,179094.0,1282814.775,266914.0
20180725,AL1809.SHF,14385.0,14400.0,201420.0,1450537.665,271068.0
20180724,AL1809.SHF,14335.0,14310.0,225782.0,1615555.16,270046.0
20180723,AL1809.SHF,14245.0,14175.0,276932.0,1962823.165,269334.0
20180720,AL1809.SHF,14055.0,14050.0,120556.0,847014.445,266446.0
20180719,AL1809.SHF,14065.0,14085.0,191056.0,1345717.565,267864.0
20180718,AL1809.SHF,14025.0,14040.0,114594.0,804563.245,272826.0
20180717,AL1809.SHF,14075.0,14045.0,140044.0,983564.595,272870.0
20180716,AL1809.SHF,14000.0,14025.0,180600.0,1266604.235,280396.0
20180713,AL1809.SHF,14040.0,14090.0,146898.0,1034951.895,276506.0
20180712,AL1809.SHF,14125.0,14100.0,206404.0,1455575.47,273716.0
20180711,AL1809.SHF,14010.0,13995.0,279018.0,1952820.855,283388.0
20180710,AL1809.SHF,14185.0,14180.0,146382.0,1037880.37,271854.0
20180709,AL1809.SHF,14165.0,14145.0,153802.0,1088069.805,263412.0
20180706,AL1809.SHF,14080.0,14070.0,158338.0,1113974.9,254636.0
20180705,AL1809.SHF,13990.0,14020.0,159156.0,1115773.87,254206.0
20180704,AL1809.SHF,14030.0,14095.0,117924.0,831327.305,249654.0
20180703,AL1809.SHF,14095.0,14055.0,115880.0,814613.94,247586.0
20180702,AL1808.SHF,13975.0,14055.0,185636.0,1304814.245,228246.0
20180629,AL1808.SHF,14165.0,14140.0,140708.0,994871.38,229646.0
20180628,AL1808.SHF,14175.0,14210.0,185460.0,1318065.425,231364.0
20180627,AL1808.SHF,14175.0,14140.0,166874.0,1180044.57,236132.0
20180626,AL1808.SHF,14035.0,14070.0,188958.0,1329563.115,245416.0
20180625,AL1808.SHF,14140.0,14185.0,144252.0,1023235.005,246154.0
20180622,AL1808.SHF,14210.0,14205.0,146424.0,1040181.185,250040.0
20180621,AL1808.SHF,14185.0,14180.0,135210.0,958866.585,255616.0
20180620,AL1808.SHF,14200.0,14180.0,188068.0,1333742.53,256702.0
20180619,AL1808.SHF,14105.0,14285.0,248316.0,1773856.55,263724.0
20180615,AL1808.SHF,14410.0,14515.0,245212.0,1780203.935,275774.0
20180614,AL1808.SHF,14620.0,14675.0,163940.0,1203303.505,258202.0
20180613,AL1808.SHF,14670.0,14735.0,233098.0,1717642.585,258574.0
20180612,AL1808.SHF,14890.0,14900.0,133392.0,994024.875,261058.0
20180611,AL1808.SHF,14915.0,14915.0,149226.0,1112875.51,255018.0
20180608,AL1808.SHF,14910.0,14950.0,184676.0,1380881.475,245126.0
20180607,AL1808.SHF,15085.0,14990.0,189504.0,1420380.15,253162.0
20180606,AL1807.SHF,14885.0,14735.0,176670.0,1301857.33,216002.0
20180605,AL1807.SHF,14645.0,14655.0,130618.0,957412.64,225610.0
20180604,AL1807.SHF,14640.0,14645.0,103954.0,761291.0,225624.0
20180601,AL1807.SHF,14650.0,14620.0,150572.0,1100783.915,233572.0
20180531,AL1807.SHF,14590.0,14660.0,189918.0,1392466.49,243288.0
20180530,AL1807.SHF,14690.0,14705.0,158358.0,1164701.765,246450.0
20180529,AL1807.SHF,14725.0,14760.0,147390.0,1087767.075,252734.0
20180528,AL1807.SHF,14800.0,14790.0,127814.0,945402.42,259860.0
20180525,AL1807.SHF,14825.0,14790.0,176656.0,1306425.885,267544.0
20180524,AL1807.SHF,14745.0,14675.0,212840.0,1561771.73,268454.0
20180523,AL1807.SHF,14600.0,14630.0,149062.0,1090428.06,266690.0
20180522,AL1807.SHF,14610.0,14710.0,157014.0,1155110.215,278388.0
20180521,AL1807.SHF,14765.0,14790.0,172292.0,1274219.585,285528.0
20180518,AL1807.SHF,14840.0,14825.0,189112.0,1401800.21,292592.0
20180517,AL1807.SHF,14885.0,14865.0,204742.0,1521839.795,301438.0
20180516,AL1807.SHF,14790.0,14740.0,205460.0,1514751.235,296138.0
20180515,AL1807.SHF,14720.0,14705.0,167362.0,1230668.39,287504.0
20180514,AL1807.SHF,14635.0,14660.0,160222.0,1174493.785,288660.0
20180511,AL1807.SHF,14670.0,14690.0,198994.0,1461787.96,289362.0
20180510,AL1807.SHF,14625.0,14630.0,179012.0,1309477.735,291218.0
20180509,AL1807.SHF,14630.0,14650.0,212498.0,1557061.235,290542.0
20180508,AL1807.SHF,14755.0,14745.0,95766.0,706128.675,295666.0
20180507,AL1807.SHF,14735.0,14705.0,154674.0,1137602.96,288948.0
20180504,AL1807.SHF,14650.0,14640.0,169428.0,1240573.6,271562.0
20180503,AL1807.SHF,14645.0,14610.0,123724.0,903825.645,265514.0
20180502,AL1807.SHF,14505.0,14515.0,59488.0,431813.42,253088.0
20180427,AL1806.SHF,14480.0,14475.0,298518.0,2160525.415,227288.0
20180426,AL1806.SHF,14365.0,14410.0,224846.0,1620136.15,238258.0
20180425,AL1806.SHF,14405.0,14435.0,255676.0,1845748.175,241264.0
20180424,AL1806.SHF,14385.0,14420.0,567878.0,4094831.825,255998.0
20180423,AL1806.SHF,15035.0,14935.0,324100.0,2420953.205,301518.0
20180420,AL1806.SHF,14955.0,15030.0,547780.0,4117844.755,312812.0
20180419,AL1806.SHF,15380.0,15285.0,550294.0,4205815.785,344210.0
20180418,AL1806.SHF,14930.0,14880.0,293138.0,2181142.62,338666.0
20180417,AL1806.SHF,14920.0,14860.0,473996.0,3522142.025,346770.0
20180416,AL1806.SHF,14625.0,14570.0,341368.0,2487329.525,330740.0
